season;yr;mnth;holiday;weekday;workingday;weathersit;temp;atemp;hum;windspeed;casual;registered;cnt
0,75;1;0,75;0;0,166666667;1;0,333333333;0,676981943;0,672680094;0,517994859;0,509816479;0,327859238;0,922401382;0,863552903
0,75;1;0,75;0;0,333333333;1;0,333333333;0,670212507;0,659168316;0,53470437;0,181400811;0,313782991;0,96415203;0,891324306
0,75;1;0,75;0;0,5;1;0,333333333;0,695357952;0,677937581;0,593401542;0,259814016;0,307917889;0,981860063;0,903144365
0,75;1;0,75;0;0,666666667;1;0,333333333;0,710831446;0,689214838;0,655098201;0,163008535;0,309090909;0,971782321;0,895570347
0,75;1;0,75;0;0,833333333;1;0,333333333;0,735009;0,706488079;0,69151671;0,204671079;0,404398827;0,954506191;0,919095708
0,75;1;0,75;0;1;0;0,333333333;0,705995472;0,696717549;0,515852956;0,487761669;0,926686217;0,79959689;1
0,75;1;0,75;0;0;0;0,333333333;0,67311386;0,669672587;0,586118252;0,17771404;0,635190616;0,743881371;0,841519394
0,75;1;0,75;0;0,166666667;1;0,666666667;0,67408059;0,65769132;0,75535527;0,299020815;0,299706745;0,841779441;0,788271747
0,75;1;0,75;0;0,333333333;1;0,666666667;0,723403589;0,671982029;0,897172237;0,7046563;0,108797654;0,532968615;0,467408768
0,75;1;0,75;0;0,5;1;0,333333333;0,641198978;0,642652599;0,551842674;0,424021062;0,231085044;0,979412612;0,871126922
0,75;1;0,75;0;0,666666667;1;0,333333333;0,634429542;0,632886825;0,635817995;0,232858356;0,275366569;0,976245321;0,885930686
0,75;1;0,75;0;0,833333333;1;0,333333333;0,695357952;0,680192319;0,687660668;0,303921665;0,366568915;0,995824935;0,93722745
0,75;1;0,75;0;1;0;0,333333333;0,754351739;0,725997032;0,664953213;0,558824978;0,736656891;0,84696228;0,963392242
1;1;0,75;0;0;0;0,333333333;0,614120072;0,617119121;0,480291003;0,439949317;0,719648094;0,785056147;0,907390406
1;1;0,75;0;0,166666667;1;0,333333333;0,596711955;0,59759233;0,506855527;0,280619474;0,293548387;0,926432479;0,853339454
1;1;0,75;0;0,333333333;1;0,333333333;0,638297625;0,647141858;0,586118252;0,465691095;0,247800587;0,963576159;0,865044756
1;1;0,75;0;0,5;1;0,333333333;0,736943622;0,709496775;0,648671465;0,481611467;0,230791789;1;0,887422538
1;1;0,75;0;0,666666667;1;0,666666667;0,754351739;0,723008553;0,710368123;0,264732601;0,220234604;0,956233804;0,848404866
1;1;0,75;0;0,833333333;1;0,666666667;0,718568774;0,696712792;0,709511568;0,323529006;0,306451613;0,917074575;0,850929539
1;1;0,75;0;1;0;0,333333333;0,629593567;0,630632088;0,558269409;0,448513488;0,759237537;0,858911604;0,9817535
1;1;0,75;0;0;0;0,333333333;0,611218719;0,615608827;0,599828278;0,265946483;0,590909091;0,701698819;0,790566904
1;1;0,833333333;0;0,166666667;1;0,666666667;0,604448122;0,608874344;0,667523907;0,178937578;0,223753666;0,865966024;0,777828781
1;1;0,833333333;0;0,333333333;1;1;0,685686002;0,644946581;0,896315681;0,205877079;0,092375367;0,622516556;0,532361717
1;1;0,833333333;0;0,5;1;0,666666667;0,763055798;0,712493578;0,816195373;0,13113429;0,213489736;0,985315289;0,868946523
1;1;0,833333333;0;0,666666667;1;0,666666667;0,763055798;0,723008553;0,743359383;0,231634622;0,261290323;0,926720415;0,840945605
1;1;0,833333333;0;0,833333333;1;0,333333333;0,713732799;0,689962849;0,645244216;0,209571929;0,44457478;0,955945868;0,935965114
1;1;0,833333333;0;1;0;0,333333333;0,6431336;0,640413321;0,682948072;0,528166586;0,888856305;0,710336885;0,914046362
1;1;0,833333333;0;0;0;0,666666667;0,482591303;0,499244853;0,728362982;0,278172005;0,229032258;0,392887993;0,402800092
1;1;0,833333333;1;0,166666667;0;0,666666667;0,444873716;0,460946419;0,729648329;0,373778975;0,256304985;0,662827527;0,628643562
1;1;0,833333333;0;0,333333333;1;0,666666667;0,518375428;0,521006165;0,783205141;0,37500271;0,176246334;0,833717247;0,733532247
1;1;0,833333333;0;0,5;1;0,333333333;0,596711955;0,598340342;0,648671465;0,370117624;0,228739003;0,994961129;0,882602708
1;1;0,833333333;0;0,666666667;1;0,333333333;0,504835395;0,512747117;0,476434961;0,35785072;0,24457478;0,969766772;0,868717007
1;1;0,833333333;0;0,833333333;1;0,333333333;0,507736747;0,515011369;0,554413368;0,463269243;0,31085044;0,895767348;0,835666743
1;1;0,833333333;0;1;0;0,333333333;0,456479127;0,465451138;0,508568638;0,287985528;0,660410557;0,699251368;0,815813633
1;1;0,833333333;0;0;0;0,333333333;0,605416013;0,604360111;0,658526478;0,54902919;0,609970674;0,656348978;0,761877439
1;1;0,833333333;0;0,166666667;1;0,666666667;0,651837659;0,641161333;0,727506427;0,583366669;0,2228739;0,736395048;0,674202433
1;1;0,833333333;0;0,333333333;1;0,333333333;0,543519712;0,548041613;0,574121337;0,359082337;0,270381232;0,951914771;0,864585724
1;1;0,833333333;0;0,5;1;0,333333333;0,529012948;0,5352719;0,712511054;0,199760377;0,287096774;0,933198963;0,8562084
1;1;0,833333333;0;0,666666667;1;0,666666667;0,606382744;0,609617598;0,748928535;0,466904976;0,295601173;0,935934351;0,861716778
1;1;0,833333333;0;0,833333333;1;0,666666667;0,65377112;0,639670066;0,838046272;0,2659386;0,220821114;0,672473366;0,622446638
1;1;0,833333333;0;1;0;0,333333333;0,561895721;0,562307348;0,589117738;0,231616886;0,8228739;0,760725597;0,928391095
1;1;0,833333333;0;0;0;0,333333333;0,538684898;0,542788882;0,524421594;0,327223857;0,625219941;0,675496689;0,783107643
1;1;0,833333333;0;0,166666667;1;0,333333333;0,565763804;0,574318346;0,584404113;0,160569933;0,24340176;0,896631155;0,809960982
1;1;0,833333333;0;0,333333333;1;0,333333333;0,631528189;0,630641601;0,659811825;0,186310726;0,246627566;0,953786352;0,85678219
1;1;0,833333333;0;0,5;1;0,333333333;0,681817918;0,664435317;0,654241645;0,143417747;0,23313783;0,993089548;0,882832224
1;1;0,833333333;0;0,666666667;1;0,666666667;0,638297625;0,629909049;0,8230509;0,24509176;0,25659824;0,933486899;0,844503098
1;1;0,833333333;0;0,833333333;1;0,666666667;0,63346165;0,621658326;0,829905398;0,261037751;0,346627566;0,901526058;0,854257517
1;1;0,833333333;0;1;0;0,666666667;0,615086803;0,612600131;0,740359897;0,464451595;0,775073314;0,749928016;0,901078724
1;1;0,833333333;0;0;0;0,666666667;0,554158393;0,556276876;0,714224165;0,784309398;0,292668622;0,498272387;0,511705302
1;1;0,833333333;0;0,166666667;1;1;0,5106381;0,522537864;0,904884319;0,70586427;0,00058651;0,002879355;0,002524673
1;1;0,833333333;0;0,333333333;1;0,666666667;0,3692633;0,36854617;0,848796915;0,41975277;0,025513196;0,145263461;0,125774616
1;1;0,833333333;0;0,5;1;0,666666667;0,414893457;0,429422901;0,685518766;0,328431827;0,1228739;0,741002016;0,638742254
1;1;0,916666667;0;0,666666667;1;0,666666667;0,424564246;0,439937876;0,598115167;0,310063985;0,136656891;0,794701987;0,686940555
1;1;0,916666667;0;0,833333333;1;0,333333333;0,411992104;0,423407889;0,536846272;0,524521;0,181231672;0,752807371;0,670989213
1;1;0,916666667;0;1;0;0,666666667;0,39845207;0,385120158;0,505141388;0,533100935;0,301759531;0,59156349;0,589625889
1;1;0,916666667;0;0;0;0,333333333;0,3781426;0,391889128;0,547986632;0,3529479;0,352199413;0,562338036;0,586068396
1;1;0,916666667;0;0,166666667;1;0,333333333;0,370406433;0,366365163;0,508140874;0,465698977;0,11085044;0,702706594;0,603511591
1;1;0,916666667;0;0,333333333;1;0,333333333;0,325918249;0,334841645;0,583118766;0,341922465;0,136656891;0,751511661;0,652513197
1;1;0,916666667;0;0,5;1;0,666666667;0,343326366;0,326581408;0,562982005;0,599271277;0,095601173;0,677944141;0,57780583
1;1;0,916666667;0;0,666666667;1;0,333333333;0,408712414;0,406579411;0,342907969;0,685439135;0,099706745;0,716239562;0,609938031
1;1;0,916666667;0;0,833333333;1;0,333333333;0,419729431;0,422659877;0,556126478;0,422805209;0,207917889;0,76058163;0,687629103
1;1;0,916666667;0;1;0;0,333333333;0,451644313;0,468472915;0,663667866;0,113990183;0,612903226;0,640080622;0,750057379
1;1;0,916666667;0;0;0;0,333333333;0,488394008;0,501504348;0,677806684;0,251249845;0,671554252;0,656780881;0,786320863
1;1;0,916666667;1;0,166666667;0;0,333333333;0,562862452;0,565329125;0,762639589;0,341930348;0,32170088;0,744601209;0,71941703
1;1;0,916666667;0;0,333333333;1;0,666666667;0,39845207;0,38438166;0,681662725;0,674031407;0,095894428;0,542326519;0,469818683
1;1;0,916666667;0;0,5;1;0,333333333;0,335590199;0,334836888;0,567694602;0,393378434;0,109384164;0,737402822;0,630594446
1;1;0,916666667;0;0,666666667;1;0,666666667;0,373307786;0,385888386;0,637960925;0,301474196;0,093841642;0,737834725;0,624856553
1;1;0,916666667;0;0,833333333;1;0,333333333;0,400386692;0,412897671;0,539416967;0,337019645;0,141935484;0,750647855;0,653890291
1;1;0,916666667;0;1;0;0,333333333;0,37717587;0,388137177;0,560840103;0,354171634;0,385043988;0,621364814;0,645971999
1;1;0,916666667;0;0;0;0,333333333;0,397485339;0,401650145;0,712511054;0,448529252;0,270381232;0,539447164;0,535804453
1;1;0,916666667;0;0,166666667;1;0,666666667;0,441972363;0,446691386;0,640959383;0,463219979;0,131671554;0,727037144;0,631053477
1;1;0,916666667;0;0,333333333;1;0,666666667;0,434236196;0,452692128;0,70437018;0,163016811;0,15659824;0,734235531;0,646545788
1;1;0,916666667;0;0,5;1;0,333333333;0,410057482;0,433932377;0,631105398;0,203455227;0,180351906;0,652317881;0,590543952
1;1;0,916666667;1;0,666666667;0;0,333333333;0,394583987;0,416663892;0,59682982;0,104186512;0,280058651;0,211632594;0,278287813
1;1;0,916666667;0;0,833333333;1;0,333333333;0,427465599;0,450446904;0,584832905;0,291688261;0,470087977;0,332133602;0,448703236
1;1;0,916666667;0;1;0;0,333333333;0,323016896;0,295805902;0,41602365;0,7426571;0,15601173;0,251223726;0,261303649
1;1;0,916666667;0;0;0;0,333333333;0,285299309;0,306319688;0,48157635;0,296573346;0,090615836;0,304491794;0,278173055
1;1;0,916666667;0;0,166666667;1;0,333333333;0,363635836;0,403146168;0,550557326;0,091927884;0,098826979;0,683846818;0,583773238
1;1;0,916666667;0;0,333333333;1;0,666666667;0,338491552;0,334830942;0,808912082;0,468136593;0,036070381;0,552260294;0,454326371
1;1;0,916666667;0;0,5;1;0,333333333;0,344294258;0,344587202;0,520565553;0,415441126;0,058064516;0,728764757;0,603626348
1;1;0,916666667;0;0,666666667;1;0,333333333;0,325961189;0,354885741;0,571364524;0,227646154;0,071260997;0,731356176;0,610856094
1;1;0,916666667;0;0,833333333;1;0,333333333;0,346227719;0,385145131;0,667951671;0,115221799;0,106158358;0,763892888;0,650447556
1;1;1;0;1;0;0,666666667;0,346227719;0,376864678;0,829477635;0,117652321;0,27888563;0,610423265;0,595708056
1;1;1;0;0;0;0,666666667;0,403288045;0,42717292;0,84661491;0,245099643;0,261583578;0,540886841;0,533509295
1;1;1;0;0,166666667;1;0,333333333;0,525144865;0,542036114;0,789203085;0,163008535;0,162756598;0,817592859;0,715400505
1;1;1;0;0,333333333;1;0,333333333;0,552223771;0,55780263;0,754498715;0,343136347;0,161583578;0,871724734;0,758090429
1;1;1;0;0,5;1;0,333333333;0,508703478;0,508995167;0,498714653;0,638511576;0,097067449;0,777137921;0,657447785
1;1;1;0;0,666666667;1;0,333333333;0,296904721;0,307058186;0,523136247;0,344367964;0,099706745;0,724877627;0,616823502
1;1;1;0;0,833333333;1;0,666666667;0,372339895;0,382874933;0,785775835;0,257358665;0,102346041;0,670745753;0,574707367
1;1;1;0;1;0;0,666666667;0,442940254;0,463205914;0,937017995;0,199776141;0,338123167;0,63763317;0,64057838
1;1;1;0;0;0;0,666666667;0,445841607;0,463964628;0,931020051;0,311303484;0,129325513;0,401238123;0,370438375
1;1;1;0;0,166666667;1;0,666666667;0,505802125;0,517989145;0,951156812;0,375018474;0,096480938;0,696947884;0,593298141
1;1;1;0;0,333333333;1;0,666666667;0,410057482;0,402383886;0,613539332;0,583366669;0,082697947;0,751367694;0,631282993
1;1;1;0;0,5;1;0,666666667;0,345260988;0,35359664;0,553555784;0,321081537;0,090909091;0,721134466;0,610397062
1;1;1;0;0,666666667;1;0,333333333;0,343326366;0,349850636;0,499571208;0,343136347;0,124633431;0,735243305;0,634840487
1;1;1;0;0,833333333;1;0,333333333;0,32688614;0,349855392;0,661097172;0,258598164;0,125806452;0,746040887;0,643906358
1;1;1;0;1;0;0,333333333;0,376209139;0,40240767;0,668809254;0,209571929;0,224926686;0,616181975;0,579182924
1;1;1;0;0;0;0,666666667;0,420696162;0,439933119;0,862467866;0,198520877;0,157771261;0,467607256;0,434473261
1;1;1;0;0,166666667;1;0,666666667;0,456479127;0,477466892;0,932733162;0,19362653;0,062170088;0,629570976;0,526164792
1;1;1;0;0,333333333;1;0,333333333;0,476788597;0,487227909;0,685089974;0,436295848;0,126979472;0,737690757;0,637709433
1;1;1;0;0,5;1;0,333333333;0,385879928;0,406901686;0,643102314;0,362769305;0,097653959;0,710336885;0,604429653
1;1;1;0;0,666666667;1;0,666666667;0,382978575;0,398642638;0,686804113;0,261029868;0,092082111;0,549093003;0,47372045
0,25;1;1;0;0,833333333;1;0,666666667;0,379110492;0,358863641;0,572408226;0,73775428;0,064809384;0,48977829;0,41576773
0,25;1;1;0;1;0;0,333333333;0,308510132;0,280787398;0,453727506;0,80271074;0,060117302;0,222286208;0,200711499
0,25;1;1;0;0;0;0,333333333;0,285299309;0,308564912;0,529991774;0,262251632;0,119648094;0,198531529;0,205072297
0,25;1;1;0;0,166666667;1;0,666666667;0,268437807;0,307885874;0,813680206;0,152189224;0,051026393;0,107399942;0,105577232
0,25;1;1;1;0,333333333;0;0,666666667;0,338070275;0,350180046;0,755560925;0,332489265;0,129032258;0,082493521;0,116249713
0,25;1;1;0;0,5;1;1;0,282397957;0,262021701;0,84661491;0,623781438;0,002639296;0,062194069;0,050608217
0,25;1;1;0;0,666666667;1;0,666666667;0,294971259;0,269524412;0,671379949;0,689967544;0,072434018;0,268787792;0,242598118
0,25;1;1;0;0,833333333;1;0,666666667;0,294003368;0,303302668;0,606683805;0,306369134;0,188856305;0,352864958;0,35517558
0,25;1;1;0;1;0;0,666666667;0,294003368;0,288263947;0,774207712;0,245107525;0,046627566;0,170169882;0,153890291
0,25;1;1;0;0;0;0,333333333;0,296904721;0,275539425;0,497000514;0,691191279;0,106744868;0,20616182;0,206105118
0,25;1;1;0;0,166666667;1;0,666666667;0,250483075;0,265772462;0,593830334;0,305137517;0,128739003;0,32968615;0,313174202
