Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Disciplinary failure;Education;Son;Social drinker;Social smoker;Pet;Weight;Height;Body mass index;Absenteeism time in hours
0,892857143;0,666666667;0,833333333;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,659296777;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,892857143;0,666666667;0,333333333;0,25;0,461340206;0,423076923;0,586206897;0,689655172;0,659296777;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,008333333
1;0,666666667;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,659296777;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,033333333
1;0,666666667;0,5;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,659296777;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,033333333
0,928571429;0,666666667;0,5;0,25;0,744845361;0,692307692;0,448275862;0,568965517;0,659296777;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,928571429;0,666666667;0,5;0,25;0,605670103;0,384615385;0,448275862;0,74137931;0,659296777;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
1;0,666666667;0,833333333;0,25;0,75;0,596153846;0,413793103;0,689655172;0,659296777;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,033333333
0,892857143;0,666666667;0,333333333;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,659296777;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,892857143;0,666666667;0,5;0,25;0,461340206;0,423076923;0,586206897;0,689655172;0,659296777;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,066666667
0,821428571;0,666666667;0,833333333;0,25;0,850515464;0,307692308;0,137931034;0,482758621;0,659296777;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,133333333
0,821428571;0,666666667;0,5;0,25;0,605670103;0,211538462;0,482758621;0,637931034;0,659296777;0;0,75;0,25;0;0;0,125;0,814814815;0,87755102;0,763157895;0,033333333
1;0,666666667;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,659296777;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,008333333
1;0,666666667;0,5;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,659296777;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,041666667
1;0,666666667;0,833333333;0,25;0,75;0,596153846;0,413793103;0,689655172;0,659296777;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
1;0,666666667;0,333333333;0,25;0,670103093;0,961538462;0,379310345;0,620689655;0,659296777;0;0,25;1;1;0;0;0,601851852;0,857142857;0,605263158;0,025
1;0,75;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,690860527;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,008333333
1;0,75;0,5;0,25;0,634020619;0,480769231;0,551724138;0,706896552;0,690860527;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,008333333
1;0,75;0,5;0,25;0,304123711;0,192307692;0,344827586;0,637931034;0,690860527;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,821428571;0,75;0,5;0,25;0,399484536;0,230769231;0,482758621;0,586206897;0,690860527;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,016666667
1;0,75;0,833333333;0,25;0,75;0,596153846;0,413793103;0,689655172;0,690860527;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,821428571;0,75;1;0,25;0,461340206;0,5;0,310344828;0,517241379;0,690860527;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,066666667
0,821428571;0,75;1;0,25;0,639175258;0,480769231;0,482758621;0,810344828;0,690860527;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,008333333
0,821428571;0,75;0,333333333;0,25;0,461340206;0,980769231;0,620689655;0,655172414;0,690860527;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,821428571;0,75;0,666666667;0,25;0,579896907;0,5;0,310344828;0,482758621;0,690860527;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,008333333
0,821428571;0,75;0,333333333;0,25;0,461340206;0,5;0,310344828;0,517241379;0,690860527;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,821428571;0,75;0,5;1;0,951030928;0,326923077;0,413793103;0,534482759;0,690860527;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,785714286;0,75;0,5;1;0,930412371;1;0,103448276;0,482758621;0,690860527;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,142857143;0,833333333;0,833333333;1;0,744845361;0,923076923;1;0,844827586;0,751821138;0;0,25;0;0;0;0,25;1;0,87755102;0,947368421;0,008333333
0,392857143;0,833333333;0,833333333;1;0,605670103;0,307692308;0,275862069;0,551724138;0,751821138;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,025
0,928571429;0,833333333;1;1;0,634020619;0,480769231;0,551724138;0,706896552;0,751821138;0;0,25;0;1;0;0;0,62037037;0,867346939;0,605263158;0,066666667
0,5;0,833333333;0,666666667;1;0,744845361;0,923076923;1;0,844827586;0,751821138;0;0,25;0;0;0;0,25;1;0,87755102;0,947368421;0,025
1;0,833333333;0,666666667;1;0,75;0,596153846;0,413793103;0,689655172;0,751821138;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,821428571;0,833333333;0,5;1;0,304123711;0,192307692;0,344827586;0,637931034;0,751821138;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,821428571;0,833333333;0,833333333;1;0,744845361;0,923076923;1;0,844827586;0,751821138;0;0,25;0;0;0;0,25;1;0,87755102;0,947368421;0,016666667
0,821428571;0,833333333;1;1;0,75;0,596153846;0,413793103;0,689655172;0,751821138;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,008333333
0,821428571;0,833333333;0,5;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,821428571;0,833333333;0,5;1;0,951030928;0,326923077;0,413793103;0,534482759;0,751821138;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,821428571;0,833333333;0,5;1;0,951030928;0,326923077;0,413793103;0,534482759;0,751821138;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,025
0,821428571;0,833333333;0,5;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,033333333
0,928571429;0,833333333;0,5;1;0,951030928;0,326923077;0,413793103;0,534482759;0,751821138;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
1;0,833333333;0,666666667;1;0,461340206;0,980769231;0,620689655;0,655172414;0,751821138;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,035714286;0,833333333;0,666666667;1;0,587628866;0,269230769;0,551724138;1;0,751821138;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,008333333
0,821428571;0,833333333;0,666666667;1;0,75;0,596153846;0,413793103;0,689655172;0,751821138;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,008333333
0,357142857;0,833333333;0,833333333;1;0,951030928;0,326923077;0,413793103;0,534482759;0,751821138;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,464285714;0,833333333;0,833333333;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,008333333
0,357142857;0,833333333;1;1;0,951030928;0,326923077;0,413793103;0,534482759;0,751821138;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
0,357142857;0,833333333;1;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,821428571;0,833333333;0,333333333;1;0,487113402;0,557692308;0,448275862;0,568965517;0,751821138;0;0,25;0,5;0;0;0,25;0,638888889;0,852040816;0,657894737;0,066666667
0,214285714;0,833333333;0,333333333;1;0,605670103;0,307692308;0,275862069;0,551724138;0,751821138;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,066666667
0,357142857;0,833333333;0,333333333;1;0,639175258;0,480769231;0,482758621;0,810344828;0,751821138;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,066666667
0;0,833333333;0,333333333;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;1;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0
0,464285714;0,833333333;0,5;1;0,579896907;0,5;0,310344828;0,482758621;0,751821138;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,75;0,916666667;0,5;1;0,461340206;0,980769231;0,620689655;0,655172414;0,708710318;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
1;0,916666667;0,666666667;1;0,304123711;0,192307692;0,344827586;0,637931034;0,708710318;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,025
0,071428571;0,916666667;0,666666667;1;0,850515464;0,307692308;0,137931034;0,482758621;0,708710318;0;0,5;0;0;0;0;0,777777778;0,928571429;0,657894737;0,2
1;0,916666667;1;1;0,461340206;0,980769231;0,620689655;0,655172414;0,708710318;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,321428571;0,916666667;0,5;1;0,304123711;0,192307692;0,344827586;0,637931034;0,708710318;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,857142857;0,916666667;0,666666667;1;0,744845361;0,692307692;0,448275862;0,568965517;0,708710318;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,035714286;0,916666667;1;1;0,605670103;0,307692308;0,275862069;0,551724138;0,708710318;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,066666667
0,821428571;0,916666667;1;1;0,579896907;0,5;0,310344828;0,482758621;0,708710318;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,033333333
0,785714286;0,916666667;0,5;1;0,930412371;1;0,103448276;0,482758621;0,708710318;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
1;0,916666667;0,666666667;1;0,75;0,596153846;0,413793103;0,689655172;0,708710318;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,016666667
0,464285714;0,916666667;0,833333333;1;0,304123711;0,192307692;0,344827586;0,637931034;0,708710318;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,016666667
0,5;0,916666667;0,833333333;1;0,579896907;0,5;0,310344828;0,482758621;0,708710318;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
1;0,916666667;0,333333333;1;0,461340206;0,980769231;0,620689655;0,655172414;0,708710318;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,008333333
0,821428571;0,916666667;0,333333333;1;0,304123711;0,192307692;0,344827586;0,637931034;0,708710318;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,285714286;0,916666667;0,5;1;0,304123711;0,192307692;0,344827586;0,637931034;0,708710318;0;0,25;0;0;0;0;0,768518519;0,87755102;0,736842105;0,066666667
0,821428571;0,916666667;0,5;1;0,579896907;0,5;0,310344828;0,482758621;0,708710318;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0;0,916666667;0,5;1;0,75;0,596153846;0,413793103;0,689655172;0,708710318;1;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0
0;0,916666667;0,666666667;1;0,744845361;0,692307692;0,448275862;0,568965517;0,708710318;1;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0
0,5;0,916666667;0,833333333;1;0,639175258;0,480769231;0,482758621;0,810344828;0,708710318;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,033333333
0;0,916666667;0,833333333;1;0,605670103;0,384615385;0,448275862;0,74137931;0,708710318;1;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0
0,821428571;0,916666667;1;1;0,579896907;0,5;0,310344828;0,482758621;0,708710318;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,928571429;0,916666667;1;1;0,951030928;0,326923077;0,413793103;0,534482759;0,708710318;0;0,25;0,75;1;0;0;0,648148148;0,862244898;0,657894737;0,066666667
1;0,916666667;0,333333333;1;0,930412371;1;0,103448276;0,482758621;0,708710318;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,016666667
0,464285714;1;0,5;1;0,461340206;0,980769231;0,620689655;0,655172414;0,74046146;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,266666667
1;1;0,666666667;1;0,75;0,596153846;0,413793103;0,689655172;0,74046146;0;0,25;0,25;1;0;0,125;0,675925926;0,87244898;0,657894737;0,008333333
0,821428571;1;0,666666667;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,464285714;1;1;1;0,461340206;0,5;0,310344828;0,517241379;0,74046146;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,008333333
0,821428571;1;1;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,821428571;1;0,666666667;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,5;1;0,833333333;1;0,930412371;1;0,103448276;0,482758621;0,74046146;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,033333333
0,642857143;1;1;1;0,461340206;0,423076923;0,586206897;0,689655172;0,74046146;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,928571429;1;1;1;0,605670103;0,384615385;0,448275862;0,74137931;0,74046146;0;0,25;0,25;1;0;0;0,981481481;0,852040816;1;0,066666667
0,642857143;1;0,333333333;1;0,600515464;0,980769231;0,034482759;0,534482759;0,74046146;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,066666667
0,464285714;1;0,5;1;0,461340206;0,5;0,310344828;0,517241379;0,74046146;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,133333333
0,821428571;1;0,5;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,821428571;1;0,833333333;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,821428571;1;0,333333333;1;0,579896907;0,5;0,310344828;0,482758621;0,74046146;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,642857143;1;0,5;0,5;0,399484536;0,230769231;0,482758621;0,586206897;0,74046146;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,666666667
0,428571429;0,083333333;0,333333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,82751449;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,2
0,428571429;0,083333333;0,833333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,82751449;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,133333333
0,892857143;0,083333333;0,833333333;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,82751449;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,892857143;0,083333333;1;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,82751449;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,464285714;0,083333333;0,333333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,82751449;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
0,892857143;0,083333333;0,666666667;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,82751449;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,357142857;0,083333333;0,833333333;0,5;0,744845361;0,923076923;1;0,844827586;0,82751449;0;0,25;0;0;0;0,25;1;0,87755102;0,947368421;0,066666667
0,642857143;0,083333333;1;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,82751449;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,025
0,964285714;0,083333333;0,333333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,82751449;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,642857143;0,083333333;0,5;0,5;0,399484536;0,230769231;0,482758621;0,586206897;0,82751449;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,066666667
0,964285714;0,083333333;0,666666667;0,5;0,461340206;0,5;0,310344828;0,517241379;0,82751449;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,964285714;0,083333333;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,82751449;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,464285714;0,083333333;0,666666667;0,5;0,744845361;0,692307692;0,448275862;0,568965517;0,82751449;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
0,964285714;0,083333333;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,82751449;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,083333333;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,82751449;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,464285714;0,166666667;0,5;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,821428571;0,166666667;0,5;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,035714286;0,166666667;0,666666667;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,697440378;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,066666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
1;0,166666667;0,833333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,964285714;0,166666667;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,964285714;0,166666667;0,833333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,697440378;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
1;0,166666667;1;0,5;0,579896907;0,288461538;0,517241379;0,706896552;0,697440378;0;1;0,5;1;0;0,25;0,87037037;0,928571429;0,736842105;0,016666667
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,678571429;0,166666667;0,333333333;0,5;0,600515464;0,980769231;0,034482759;0,534482759;0,697440378;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,016666667
0,964285714;0,166666667;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,25;0,166666667;0,5;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,166666667;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,892857143;0,166666667;0,833333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,025
0,464285714;0,166666667;0,833333333;0,5;0,461340206;0,5;0,310344828;0,517241379;0,697440378;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,821428571;0,166666667;1;0,5;0,461340206;0,423076923;0,586206897;0,689655172;0,697440378;0;0,5;0,5;0;1;0;0,583333333;0,867346939;0,578947368;0,016666667
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,428571429;0,166666667;0,666666667;0,5;0,600515464;0,980769231;0,034482759;0,534482759;0,697440378;0;0,5;0,25;1;0;1;0,62962963;0,908163265;0,552631579;0,025
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,5;0,310344828;0,517241379;0,697440378;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,464285714;0,166666667;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,964285714;0,166666667;1;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,892857143;0,166666667;0,333333333;0,5;0,399484536;0,230769231;0,482758621;0,586206897;0,697440378;0;0,25;0,5;1;0;0;0,87962963;1;0,657894737;0,041666667
0,892857143;0,166666667;0,333333333;0,5;0,605670103;0,307692308;0,275862069;0,551724138;0,697440378;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,025
0,964285714;0,166666667;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,25;0,166666667;0,333333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,964285714;0,166666667;0,5;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,821428571;0,166666667;0,5;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,697440378;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,016666667
0,892857143;0,166666667;0,5;0,5;0,579896907;0,5;0,310344828;0,482758621;0,697440378;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,964285714;0,166666667;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,964285714;0,166666667;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,697440378;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,892857143;0,166666667;1;0,5;0,605670103;0,307692308;0,275862069;0,551724138;0,697440378;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,016666667
0,964285714;0,25;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,821428571;0,25;0,333333333;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,586448623;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,016666667
0,892857143;0,25;0,5;0,5;0,587628866;0,269230769;0,551724138;1;0,586448623;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,025
0,892857143;0,25;0,5;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,586448623;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,025
0,428571429;0,25;0,5;0,5;0,587628866;0,269230769;0,551724138;1;0,586448623;0;0,25;0,5;0;0;0,125;0,601851852;0,87755102;0,578947368;0,933333333
0,964285714;0,25;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,964285714;0,25;0,833333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,586448623;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,964285714;0,25;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,892857143;0,25;0,833333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,586448623;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,016666667
0,964285714;0,25;1;0,5;0,461340206;0,5;0,310344828;0,517241379;0,586448623;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,025
0,892857143;0,25;0,333333333;0,5;0,605670103;0,307692308;0,275862069;0,551724138;0,586448623;0;0,75;0;0;0;0;0,694444444;0,908163265;0,657894737;0,025
0,678571429;0,25;0,333333333;0,5;0,930412371;1;0,103448276;0,482758621;0,586448623;0;0,25;0,25;1;0;0,5;0,740740741;0,87755102;0,710526316;0,066666667
0,464285714;0,25;0,5;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,066666667
0,964285714;0,25;0,666666667;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,964285714;0,25;0,833333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,964285714;0,25;1;0,5;0,461340206;0,5;0,310344828;0,517241379;0,586448623;0;0,75;0;0;0;0;0,518518519;0,87244898;0,5;0,016666667
0,357142857;0,25;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,033333333
0,464285714;0,25;0,333333333;0,5;0,639175258;0,480769231;0,482758621;0,810344828;0,586448623;0;0,25;0,5;0;0;0,125;0,796296296;0,841836735;0,842105263;0,016666667
0,964285714;0,25;0,333333333;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,025
0,25;0,25;0,333333333;0,5;0,579896907;0,5;0,310344828;0,482758621;0,586448623;0;0,25;0,25;0;0;0,25;0,638888889;0,862244898;0,631578947;0,066666667
0,964285714;0,25;0,5;0,5;0,461340206;0,980769231;0,620689655;0,655172414;0,586448623;0;0,25;0;1;0;0;0,824074074;0,867346939;0,815789474;0,016666667
0,821428571;0,25;0,666666667;0,5;0,744845361;0,692307692;0,448275862;0,568965517;0,586448623;0;0,25;0,5;1;0;0,125;0,833333333;0,87755102;0,789473684;0,066666667
